recording_id,t,ball_id,x,y
rec_2,12.2,5,40.67,251.11
rec_2,12.2,6,157.01,304.52
rec_2,12.2,7,132.68,291.85
rec_2,12.2,8,23.31,37.92
rec_2,12.2,9,22.45,129.59
rec_2,12.25,0,297.82,120.46
rec_2,12.25,1,179.73,85.97
rec_2,12.25,2,103.93,69.35
rec_2,12.25,3,144.33,242.27
rec_2,12.25,4,194.96,316.98
rec_2,12.25,5,34.43,246.95
rec_2,12.25,6,157.4,297.03
rec_2,12.25,7,127.6,286.33
rec_2,12.25,8,22.65,45.39
rec_2,12.25,9,18,124.37
rec_2,12.3,0,290.8,123.11
rec_2,12.3,1,172.36,87.38
rec_2,12.3,2,96.44,69.74
rec_2,12.3,3,140.01,236.14
rec_2,12.3,4,201.65,320.36
rec_2,12.3,5,28.18,242.8
rec_2,12.3,6,157.99,289.55
rec_2,12.3,7,122.42,280.9
rec_2,12.3,8,21.98,52.86
rec_2,12.3,9,23.38,119.14
rec_2,12.35,0,283.78,125.76
rec_2,12.35,1,165.0,88.78
rec_2,12.35,2,88.95,70.13
rec_2,12.35,3,135.68,230.02
rec_2,12.35,4,208.34,320.87
rec_2,12.35,5,21.94,238.64
rec_2,12.35,6,158.79,282.1
rec_2,12.35,7,117.17,275.55
rec_2,12.35,8,21.31,60.33
rec_2,12.35,9,28.75,113.91
rec_2,12.4,0,276.77,128.41
rec_2,12.4,1,157.63,90.18
rec_2,12.4,2,81.46,70.52
rec_2,12.4,3,131.35,223.89
rec_2,12.4,4,215.04,317.49
rec_2,12.4,5,20.08,234.48
rec_2,12.4,6,159.68,274.65
rec_2,12.4,7,111.87,270.24
rec_2,12.4,8,20.64,67.8
rec_2,12.4,9,34.13,108.68
rec_2,12.45,0,269.75,131.06
rec_2,12.45,1,150.26,91.59
rec_2,12.45,2,73.97,70.91
rec_2,12.45,3,127.03,217.76
rec_2,12.45,4,221.73,314.1
rec_2,12.45,5,26.32,230.32
rec_2,12.45,6,160.58,267.2
rec_2,12.45,7,106.58,264.93
rec_2,12.45,8,19.94,75.27
rec_2,12.45,9,39.56,103.51
rec_2,12.5,0,262.73,133.7
rec_2,12.5,1,142.9,92.99
rec_2,12.5,2,66.48,71.28
rec_2,12.5,3,122.7,211.64
rec_2,12.5,4,228.42,310.71
rec_2,12.5,5,32.57,226.17
rec_2,12.5,6,161.47,259.76
rec_2,12.5,7,101.28,259.62
rec_2,12.5,8,19.07,82.72
rec_2,12.5,9,45.15,98.51
rec_2,12.55,0,255.72,136.35
rec_2,12.55,1,135.53,94.4
rec_2,12.55,2,58.98,71.45
rec_2,12.55,3,118.37,205.51
rec_2,12.55,4,235.11,307.33
rec_2,12.55,5,38.81,222.01
rec_2,12.55,6,162.37,252.31
rec_2,12.55,7,95.98,254.32
rec_2,12.55,8,18,90.13
rec_2,12.55,9,50.98,93.79
rec_2,12.6,0,248.7,139.0
rec_2,12.6,1,128.16,95.8
rec_2,12.6,2,51.49,71.17
rec_2,12.6,3,114.05,199.38
rec_2,12.6,4,241.8,303.94
rec_2,12.6,5,45.05,217.85
rec_2,12.6,6,163.27,244.86
rec_2,12.6,7,90.68,249.01
rec_2,12.6,8,19.07,97.55
rec_2,12.6,9,57.09,89.44
rec_2,12.65,0,241.68,141.65
rec_2,12.65,1,120.79,97.21
rec_2,12.65,2,44.03,70.34
rec_2,12.65,3,109.72,193.26
rec_2,12.65,4,248.5,300.56
rec_2,12.65,5,51.29,213.7
rec_2,12.65,6,164.17,237.42
rec_2,12.65,7,85.38,243.7
rec_2,12.65,8,19.9,105.0
rec_2,12.65,9,63.5,85.56
rec_2,12.7,0,234.67,144.3
rec_2,12.7,1,113.43,98.61
rec_2,12.7,2,36.62,69.2
rec_2,12.7,3,105.4,187.13
rec_2,12.7,4,255.19,297.17
rec_2,12.7,5,57.51,209.5
rec_2,12.7,6,165.07,229.97
rec_2,12.7,7,80.08,238.39
rec_2,12.7,8,20.65,112.47
rec_2,12.7,9,70.12,82.03
rec_2,12.75,0,227.65,146.95
rec_2,12.75,1,106.06,100.04
rec_2,12.75,2,29.22,67.99
rec_2,12.75,3,101.07,181.0
rec_2,12.75,4,261.88,293.78
rec_2,12.75,5,63.61,205.14
rec_2,12.75,6,165.97,222.53
rec_2,12.75,7,74.76,233.11
rec_2,12.75,8,21.4,119.93
rec_2,12.75,9,76.81,78.63
rec_2,12.8,0,220.63,149.6
rec_2,12.8,1,98.73,101.62
rec_2,12.8,2,21.82,66.77
rec_2,12.8,3,96.79,174.85
rec_2,12.8,4,268.57,290.4
rec_2,12.8,5,69.52,200.53
rec_2,12.8,6,166.87,215.08
rec_2,12.8,7,69.34,227.93
rec_2,12.8,8,22.14,127.39
rec_2,12.8,9,83.41,75.08
rec_2,12.85,0,213.62,152.25
rec_2,12.85,1,91.47,103.5
rec_2,12.85,2,20.47,65.55
rec_2,12.85,3,92.66,168.59
rec_2,12.85,4,275.27,287.01
rec_2,12.85,5,75.26,195.7
rec_2,12.85,6,167.77,207.63
rec_2,12.85,7,63.73,222.95
rec_2,12.85,8,22.88,134.85
rec_2,12.85,9,89.86,71.26
rec_2,12.9,0,206.6,154.89
rec_2,12.9,1,84.28,105.64
rec_2,12.9,2,27.87,64.33
rec_2,12.9,3,88.74,162.19
rec_2,12.9,4,281.96,283.63
rec_2,12.9,5,80.96,190.82
rec_2,12.9,6,168.67,200.19
rec_2,12.9,7,57.91,218.22
rec_2,12.9,8,23.62,142.32
rec_2,12.9,9,96.19,67.22
rec_2,12.95,0,199.58,157.54
rec_2,12.95,1,77.13,107.89
rec_2,12.95,2,35.27,63.11
rec_2,12.95,3,85.04,155.67
rec_2,12.95,4,288.65,280.24
rec_2,12.95,5,86.75,186.05
rec_2,12.95,6,169.57,192.74
rec_2,12.95,7,51.95,213.66
rec_2,12.95,8,24.37,149.78
rec_2,12.95,9,102.46,63.11
rec_2,13.0,0,192.56,160.17
rec_2,13.0,1,69.97,110.13
rec_2,13.0,2,42.67,61.89
rec_2,13.0,3,81.46,149.08
rec_2,13.0,4,295.34,276.86
rec_2,13.0,5,92.7,181.49
rec_2,13.0,6,170.44,185.29
rec_2,13.0,7,45.96,209.15
rec_2,13.0,8,25.11,157.24
rec_2,13.0,9,108.73,58.99
rec_2,13.05,0,185.49,162.68
rec_2,13.05,1,62.78,112.25
rec_2,13.05,2,50.07,60.67
rec_2,13.05,3,77.9,142.48
rec_2,13.05,4,302.03,273.47
rec_2,13.05,5,98.79,177.12
rec_2,13.05,6,171.16,177.83
rec_2,13.05,7,39.97,204.64
rec_2,13.05,8,25.85,164.71
rec_2,13.05,9,115.0,54.87
rec_2,13.1,0,178.34,164.95
rec_2,13.1,1,55.52,114.13
rec_2,13.1,2,57.47,59.45
rec_2,13.1,3,74.33,135.88
rec_2,13.1,4,308.73,270.08
rec_2,13.1,5,104.96,172.85
rec_2,13.1,6,171.53,170.34
rec_2,13.1,7,33.94,200.18
rec_2,13.1,8,26.57,172.17
rec_2,13.1,9,121.27,50.76
rec_2,13.15,0,171.15,167.07
rec_2,13.15,1,48.18,115.7
rec_2,13.15,2,64.87,58.23
rec_2,13.15,3,70.84,129.24
rec_2,13.15,4,315.42,266.7
rec_2,13.15,5,111.14,168.59
rec_2,13.15,6,171.3,162.85
rec_2,13.15,7,27.78,195.91
rec_2,13.15,8,27.24,179.64
rec_2,13.15,9,127.54,46.64
rec_2,13.2,0,164.14,169.74
rec_2,13.2,1,40.8,117.01
rec_2,13.2,2,72.27,57.02
rec_2,13.2,3,67.54,122.51
rec_2,13.2,4,322.11,263.31
rec_2,13.2,5,117.31,164.33
rec_2,13.2,6,170.92,155.36
rec_2,13.2,7,21.33,192.07
rec_2,13.2,8,27.99,187.1
rec_2,13.2,9,133.81,42.53
rec_2,13.25,0,157.3,172.82
rec_2,13.25,1,33.39,118.17
rec_2,13.25,2,79.67,55.8
rec_2,13.25,3,64.52,115.64
rec_2,13.25,4,328.8,259.93
rec_2,13.25,5,123.47,160.06
rec_2,13.25,6,170.81,147.86
rec_2,13.25,7,20.22,188.69
rec_2,13.25,8,29.32,194.48
rec_2,13.25,9,140.08,38.41
rec_2,13.3,0,150.63,176.24
rec_2,13.3,1,25.98,119.32
rec_2,13.3,2,87.07,54.58
rec_2,13.3,3,61.78,108.66
rec_2,13.3,4,335.5,256.54
rec_2,13.3,5,129.53,155.64
rec_2,13.3,6,170.88,140.36
rec_2,13.3,7,26.68,184.88
rec_2,13.3,8,31.11,201.77
rec_2,13.3,9,146.35,34.3
rec_2,13.35,0,144.14,180.0
rec_2,13.35,1,18.57,120.48
rec_2,13.35,2,94.47,53.36
rec_2,13.35,3,59.21,101.62
rec_2,13.35,4,342.19,253.15
rec_2,13.35,5,135.37,150.94
rec_2,13.35,6,171.06,132.86
rec_2,13.35,7,32.84,180.6
rec_2,13.35,8,32.94,209.04
rec_2,13.35,9,152.62,30.18
rec_2,13.4,0,137.81,184.02
rec_2,13.4,1,22.94,121.66
rec_2,13.4,2,101.87,52.14
rec_2,13.4,3,56.7,94.55
rec_2,13.4,4,348.88,249.77
rec_2,13.4,5,141.01,145.99
rec_2,13.4,6,171.35,125.37
rec_2,13.4,7,38.81,176.07
rec_2,13.4,8,34.7,216.33
rec_2,13.4,9,158.89,26.07
rec_2,13.45,0,131.56,188.16
rec_2,13.45,1,30.34,122.89
rec_2,13.45,2,109.27,50.92
rec_2,13.45,3,54.24,87.46
rec_2,13.45,4,355.57,246.38
rec_2,13.45,5,146.55,140.93
rec_2,13.45,6,171.81,117.88
rec_2,13.45,7,44.73,171.46
rec_2,13.45,8,36.41,223.63
rec_2,13.45,9,165.16,21.95
rec_2,13.5,0,125.31,192.32
rec_2,13.5,1,37.72,124.18
rec_2,13.5,2,116.67,49.7
rec_2,13.5,3,51.84,80.36
rec_2,13.5,4,362.26,243.0
rec_2,13.5,5,152.08,135.86
rec_2,13.5,6,172.44,110.41
rec_2,13.5,7,50.65,166.85
rec_2,13.5,8,38.12,230.93
rec_2,13.5,9,171.43,18
rec_2,13.55,0,119.07,196.47
rec_2,13.55,1,45.11,125.46
rec_2,13.55,2,124.07,48.48
rec_2,13.55,3,49.46,73.24
rec_2,13.55,4,368.96,239.61
rec_2,13.55,5,157.64,130.83
rec_2,13.55,6,173.23,102.95
rec_2,13.55,7,56.59,162.28
rec_2,13.55,8,39.84,238.24
rec_2,13.55,9,177.7,22.12
rec_2,13.6,0,112.82,200.62
rec_2,13.6,1,52.53,126.59
rec_2,13.6,2,131.47,47.26
rec_2,13.6,3,47.08,66.13
rec_2,13.6,4,375,236.22
rec_2,13.6,5,163.26,125.87
rec_2,13.6,6,174.13,95.5
rec_2,13.6,7,62.63,157.83
rec_2,13.6,8,41.55,245.54
rec_2,13.6,9,183.97,26.23
rec_2,13.65,0,106.58,204.78
rec_2,13.65,1,59.98,127.46
rec_2,13.65,2,138.87,46.04
rec_2,13.65,3,44.7,59.02
rec_2,13.65,4,368.31,232.84
rec_2,13.65,5,168.98,121.02
rec_2,13.65,6,175.09,88.06
rec_2,13.65,7,68.83,153.61
rec_2,13.65,8,43.27,252.84
rec_2,13.65,9,190.24,30.35
rec_2,13.7,0,100.33,208.93
rec_2,13.7,1,67.46,127.98
rec_2,13.7,2,146.27,44.82
rec_2,13.7,3,42.31,51.91
rec_2,13.7,4,361.62,229.45
rec_2,13.7,5,174.81,116.3
rec_2,13.7,6,176.07,80.63
rec_2,13.7,7,75.23,149.7
rec_2,13.7,8,44.98,260.14
rec_2,13.7,9,196.51,34.46
rec_2,13.75,0,94.09,213.08
rec_2,13.75,1,74.96,128.05
rec_2,13.75,2,153.67,43.58
rec_2,13.75,3,39.93,44.8
rec_2,13.75,4,354.92,226.07
rec_2,13.75,5,180.75,111.72
rec_2,13.75,6,177.05,73.19
rec_2,13.75,7,81.86,146.2
rec_2,13.75,8,46.69,267.44
rec_2,13.75,9,202.78,38.57
rec_2,13.8,0,87.84,217.23
rec_2,13.8,1,82.44,127.6
rec_2,13.8,2,161.03,42.18
rec_2,13.8,3,37.55,37.69
rec_2,13.8,4,348.23,222.68
rec_2,13.8,5,186.77,107.24
rec_2,13.8,6,178.09,65.76
rec_2,13.8,7,88.73,143.2
rec_2,13.8,8,48.41,274.74
rec_2,13.8,9,209.09,42.63
rec_2,13.85,0,81.6,221.39
rec_2,13.85,1,89.87,126.57
rec_2,13.85,2,168.33,40.45
rec_2,13.85,3,35.17,30.58
rec_2,13.85,4,341.54,219.3
rec_2,13.85,5,192.83,102.83
rec_2,13.85,6,179.23,58.35
rec_2,13.85,7,95.82,140.77
rec_2,13.85,8,50.12,282.04
rec_2,13.85,9,215.48,46.56
rec_2,13.9,0,75.35,225.54
rec_2,13.9,1,97.18,124.92
rec_2,13.9,2,175.5,38.23
rec_2,13.9,3,32.78,23.46
rec_2,13.9,4,334.85,215.91
rec_2,13.9,5,198.91,98.43
rec_2,13.9,6,180.55,50.97
rec_2,13.9,7,103.1,138.94
rec_2,13.9,8,51.84,289.35
rec_2,13.9,9,221.93,50.38
rec_2,13.95,0,69.11,229.69
rec_2,13.95,1,104.33,122.67
rec_2,13.95,2,182.44,35.4
rec_2,13.95,3,30.4,18
rec_2,13.95,4,328.15,212.52
rec_2,13.95,5,204.98,94.04
rec_2,13.95,6,182.11,43.63
rec_2,13.95,7,110.49,137.72
rec_2,13.95,8,53.55,296.65
rec_2,13.95,9,228.42,54.15
rec_2,14.0,0,62.86,233.85
rec_2,14.0,1,111.27,119.83
rec_2,14.0,2,189.11,31.97
rec_2,14.0,3,28.02,25.11
rec_2,14.0,4,321.46,209.14
rec_2,14.0,5,211.06,89.65
rec_2,14.0,6,183.76,36.32
rec_2,14.0,7,117.97,137.09
rec_2,14.0,8,55.26,303.95
rec_2,14.0,9,234.92,57.89
rec_2,14.05,0,56.62,238.0
rec_2,14.05,1,117.98,116.47
rec_2,14.05,2,195.71,28.41
rec_2,14.05,3,25.64,32.22
rec_2,14.05,4,314.77,205.75
rec_2,14.05,5,217.17,85.29
rec_2,14.05,6,184.94,28.91
rec_2,14.05,7,125.46,137.0
rec_2,14.05,8,56.98,311.25
rec_2,14.05,9,241.49,61.5
rec_2,14.1,0,50.37,242.15
rec_2,14.1,1,124.45,112.68
rec_2,14.1,2,202.43,25.09
rec_2,14.1,3,23.25,39.33
rec_2,14.1,4,308.08,202.37
rec_2,14.1,5,223.29,80.96
rec_2,14.1,6,185.43,21.43
rec_2,14.1,7,132.95,137.38
rec_2,14.1,8,58.69,318.55
rec_2,14.1,9,248.17,64.91
rec_2,14.15,0,44.13,246.3
rec_2,14.15,1,130.7,108.53
rec_2,14.15,2,209.3,22.08
rec_2,14.15,3,20.87,46.45
rec_2,14.15,4,301.39,198.98
rec_2,14.15,5,229.41,76.62
rec_2,14.15,6,185.33,20.5
rec_2,14.15,7,140.41,138.14
rec_2,14.15,8,60.41,319.57
rec_2,14.15,9,254.98,68.05
rec_2,14.2,0,37.88,250.46
rec_2,14.2,1,136.78,104.14
rec_2,14.2,2,216.25,19.27
rec_2,14.2,3,18.49,53.56
rec_2,14.2,4,294.69,195.59
rec_2,14.2,5,235.45,72.18
rec_2,14.2,6,184.79,27.98
rec_2,14.2,7,147.84,139.19
rec_2,14.2,8,62.12,312.26
rec_2,14.2,9,261.9,70.95
rec_2,14.25,0,31.63,254.61
rec_2,14.25,1,142.74,99.6
rec_2,14.25,2,223.22,18.92
rec_2,14.25,3,19.59,60.67
rec_2,14.25,4,288.0,192.21
rec_2,14.25,5,241.36,67.56
rec_2,14.25,6,183.97,35.43
rec_2,14.25,7,155.24,140.41
rec_2,14.25,8,63.83,304.96
rec_2,14.25,9,268.88,73.69
rec_2,14.3,0,25.39,258.76
rec_2,14.3,1,148.66,94.99
rec_2,14.3,2,230.21,21.64
rec_2,14.3,3,21.97,67.78
rec_2,14.3,4,281.31,188.82
rec_2,14.3,5,247.08,62.71
rec_2,14.3,6,183.08,42.88
rec_2,14.3,7,162.63,141.71
rec_2,14.3,8,65.55,297.66
rec_2,14.3,9,275.88,76.38
rec_2,14.35,0,19.14,262.92
rec_2,14.35,1,154.58,90.38
rec_2,14.35,2,237.21,24.32
rec_2,14.35,3,24.35,74.89
rec_2,14.35,4,274.62,185.44
rec_2,14.35,5,252.65,57.69
rec_2,14.35,6,182.19,50.33
rec_2,14.35,7,170.01,143.02
rec_2,14.35,8,67.26,290.36
rec_2,14.35,9,282.87,79.09
rec_2,14.4,0,22.16,267.07
rec_2,14.4,1,160.5,85.78
rec_2,14.4,2,244.27,26.87
rec_2,14.4,3,26.74,82.0
rec_2,14.4,4,267.92,182.05
rec_2,14.4,5,258.23,52.67
rec_2,14.4,6,181.3,57.77
rec_2,14.4,7,177.4,144.32
rec_2,14.4,8,68.98,283.06
rec_2,14.4,9,289.85,81.84
rec_2,14.45,0,28.41,271.22
rec_2,14.45,1,166.46,81.22
rec_2,14.45,2,251.4,29.2
rec_2,14.45,3,29.12,89.12
rec_2,14.45,4,261.23,178.67
rec_2,14.45,5,263.98,47.86
rec_2,14.45,6,180.55,65.24
rec_2,14.45,7,184.78,145.62
rec_2,14.45,8,70.69,275.76
rec_2,14.45,9,296.82,84.61
rec_2,14.5,0,34.63,275.41
rec_2,14.5,1,172.47,76.74
rec_2,14.5,2,258.62,31.23
rec_2,14.5,3,31.5,96.23
rec_2,14.5,4,254.54,175.28
rec_2,14.5,5,270.04,43.44
rec_2,14.5,6,180.11,72.72
rec_2,14.5,7,192.17,146.93
rec_2,14.5,8,72.49,268.48
rec_2,14.5,9,303.79,87.38
rec_2,14.55,0,40.78,279.7
rec_2,14.55,1,178.35,72.08
rec_2,14.55,2,265.92,32.94
rec_2,14.55,3,33.88,103.34
rec_2,14.55,4,247.85,171.89
rec_2,14.55,5,276.42,39.5
rec_2,14.55,6,180.31,80.22
rec_2,14.55,7,199.56,148.23
rec_2,14.55,8,74.43,261.23
rec_2,14.55,9,310.76,90.15
rec_2,14.6,0,46.85,284.1
rec_2,14.6,1,183.81,66.94
rec_2,14.6,2,273.27,34.44
rec_2,14.6,3,36.27,110.45
rec_2,14.6,4,241.16,168.51
rec_2,14.6,5,283.09,36.08
rec_2,14.6,6,180.75,87.7
rec_2,14.6,7,206.94,149.53
rec_2,14.6,8,76.48,254.02
rec_2,14.6,9,317.72,92.93
rec_2,14.65,0,52.87,288.58
rec_2,14.65,1,189.04,61.57
rec_2,14.65,2,280.61,35.96
rec_2,14.65,3,38.65,117.56
rec_2,14.65,4,234.46,165.13
rec_2,14.65,5,289.94,33.03
rec_2,14.65,6,181.1,95.2
rec_2,14.65,7,214.34,150.78
rec_2,14.65,8,78.58,246.82
rec_2,14.65,9,324.69,95.7
rec_2,14.7,0,58.89,293.06
rec_2,14.7,1,194.18,56.11
rec_2,14.7,2,287.87,37.84
rec_2,14.7,3,41.03,124.67
rec_2,14.7,4,227.72,161.83
rec_2,14.7,5,296.83,30.06
rec_2,14.7,6,181.39,102.69
rec_2,14.7,7,221.77,151.81
rec_2,14.7,8,80.68,239.62
rec_2,14.7,9,331.66,98.47
rec_2,14.75,0,64.9,297.54
rec_2,14.75,1,199.31,50.64
rec_2,14.75,2,294.96,40.29
rec_2,14.75,3,43.41,131.78
rec_2,14.75,4,220.81,158.93
rec_2,14.75,5,303.63,26.91
rec_2,14.75,6,181.67,110.19
rec_2,14.75,7,229.25,152.28
rec_2,14.75,8,82.78,232.42
rec_2,14.75,9,338.63,101.25
rec_2,14.8,0,70.92,302.01
rec_2,14.8,1,204.44,45.17
rec_2,14.8,2,301.82,43.31
rec_2,14.8,3,45.79,138.9
rec_2,14.8,4,213.69,156.57
rec_2,14.8,5,310.3,23.47
rec_2,14.8,6,181.95,117.68
rec_2,14.8,7,236.75,152.28
rec_2,14.8,8,84.88,225.22
rec_2,14.8,9,345.6,104.02
rec_2,14.85,0,76.93,306.49
rec_2,14.85,1,209.57,39.7
rec_2,14.85,2,308.47,46.78
rec_2,14.85,3,48.18,146.01
rec_2,14.85,4,206.5,154.45
rec_2,14.85,5,316.82,19.77
rec_2,14.85,6,182.22,125.18
rec_2,14.85,7,244.25,152.19
rec_2,14.85,8,86.97,218.02
rec_2,14.85,9,352.57,106.79
rec_2,14.9,0,82.95,310.97
rec_2,14.9,1,214.7,34.23
rec_2,14.9,2,314.94,50.57
rec_2,14.9,3,50.56,153.12
rec_2,14.9,4,199.26,152.48
rec_2,14.9,5,323.24,19.28
rec_2,14.9,6,182.38,132.67
rec_2,14.9,7,251.75,152.08
rec_2,14.9,8,89.07,210.82
rec_2,14.9,9,359.54,109.57
rec_2,14.95,0,88.96,315.45
rec_2,14.95,1,219.83,28.75
rec_2,14.95,2,321.26,54.61
rec_2,14.95,3,52.94,160.23
rec_2,14.95,4,191.96,150.76
rec_2,14.95,5,329.78,22.96
rec_2,14.95,6,182.27,140.17
rec_2,14.95,7,259.25,151.97
rec_2,14.95,8,91.17,203.62
rec_2,14.95,9,366.5,112.34
rec_2,15.0,0,94.98,319.93
rec_2,15.0,1,224.96,23.28
rec_2,15.0,2,327.43,58.87
rec_2,15.0,3,55.32,167.34
rec_2,15.0,4,184.59,149.4
rec_2,15.0,5,336.45,26.39
rec_2,15.0,6,181.68,147.65
rec_2,15.0,7,266.75,151.86
rec_2,15.0,8,93.27,196.41
rec_2,15.0,9,373.47,115.11
rec_2,15.05,0,100.99,320.51
rec_2,15.05,1,230.09,18
rec_2,15.05,2,333.46,63.33
rec_2,15.05,3,57.7,174.46
rec_2,15.05,4,177.21,148.04
rec_2,15.05,5,343.23,29.59
rec_2,15.05,6,180.56,155.06
rec_2,15.05,7,274.24,151.74
rec_2,15.05,8,95.39,189.22
rec_2,15.05,9,370.35,117.89
rec_2,15.1,0,107.01,316.03
rec_2,15.1,1,235.22,23.47
rec_2,15.1,2,339.36,67.96
rec_2,15.1,3,59.97,181.6
rec_2,15.1,4,169.98,146.07
rec_2,15.1,5,350.11,32.58
rec_2,15.1,6,179.75,162.52
rec_2,15.1,7,281.74,151.63
rec_2,15.1,8,97.62,182.06
rec_2,15.1,9,363.39,120.66
rec_2,15.15,0,113.02,311.55
rec_2,15.15,1,240.35,28.94
rec_2,15.15,2,345.13,72.74
rec_2,15.15,3,62.09,188.8
rec_2,15.15,4,162.85,143.73
rec_2,15.15,5,357.06,35.39
rec_2,15.15,6,179.26,170.0
rec_2,15.15,7,289.24,151.52
rec_2,15.15,8,100.01,174.95
rec_2,15.15,9,356.42,123.43
rec_2,15.2,0,119.04,307.07
rec_2,15.2,1,245.48,34.41
rec_2,15.2,2,350.82,77.63
rec_2,15.2,3,64.09,196.03
rec_2,15.2,4,155.79,141.21
rec_2,15.2,5,364.07,38.05
rec_2,15.2,6,178.96,177.5
rec_2,15.2,7,296.74,151.41
rec_2,15.2,8,102.49,167.87
rec_2,15.2,9,349.45,126.2
rec_2,15.25,0,125.05,302.59
rec_2,15.25,1,250.61,39.88
rec_2,15.25,2,356.45,82.59
rec_2,15.25,3,66.08,203.26
rec_2,15.25,4,148.75,138.63
rec_2,15.25,5,371.12,40.62
rec_2,15.25,6,178.7,184.99
rec_2,15.25,7,304.24,151.3
rec_2,15.25,8,104.99,160.8
rec_2,15.25,9,342.48,128.98
rec_2,15.3,0,131.07,298.11
rec_2,15.3,1,255.74,45.35
rec_2,15.3,2,362.04,87.59
rec_2,15.3,3,68.06,210.49
rec_2,15.3,4,141.71,136.04
rec_2,15.3,5,372.64,43.14
rec_2,15.3,6,178.44,192.49
rec_2,15.3,7,311.74,151.23
rec_2,15.3,8,107.47,153.72
rec_2,15.3,9,335.51,131.74
rec_2,15.35,0,137.08,293.63
rec_2,15.35,1,260.87,50.82
rec_2,15.35,2,367.63,92.59
rec_2,15.35,3,70.04,217.72
rec_2,15.35,4,134.71,133.33
rec_2,15.35,5,365.58,45.65
rec_2,15.35,6,178.18,199.98
rec_2,15.35,7,319.24,151.38
rec_2,15.35,8,109.85,146.61
rec_2,15.35,9,328.49,134.39
rec_2,15.4,0,143.1,289.15
rec_2,15.4,1,266.0,56.3
rec_2,15.4,2,373.21,97.6
rec_2,15.4,3,72.03,224.96
rec_2,15.4,4,127.83,130.36
rec_2,15.4,5,358.51,48.15
rec_2,15.4,6,177.93,207.48
rec_2,15.4,7,326.71,152.02
rec_2,15.4,8,111.97,139.42
rec_2,15.4,9,321.35,136.68
rec_2,15.45,0,149.12,284.67
rec_2,15.45,1,271.13,61.77
rec_2,15.45,2,371.28,102.61
rec_2,15.45,3,74.01,232.19
rec_2,15.45,4,121.15,126.95
rec_2,15.45,5,351.43,50.65
rec_2,15.45,6,177.67,214.97
rec_2,15.45,7,334.12,153.17
rec_2,15.45,8,113.69,132.12
rec_2,15.45,9,314.06,138.43
rec_2,15.5,0,155.13,280.19
rec_2,15.5,1,276.26,67.24
rec_2,15.5,2,365.7,107.62
rec_2,15.5,3,75.99,239.42
rec_2,15.5,4,114.82,122.93
rec_2,15.5,5,344.36,53.15
rec_2,15.5,6,177.41,222.47
rec_2,15.5,7,341.5,154.53
rec_2,15.5,8,114.91,124.72
rec_2,15.5,9,306.69,139.84
rec_2,15.55,0,161.15,275.71
rec_2,15.55,1,281.4,72.71
rec_2,15.55,2,360.11,112.63
rec_2,15.55,3,77.98,246.66
rec_2,15.55,4,108.71,118.58
rec_2,15.55,5,337.29,55.65
rec_2,15.55,6,177.16,229.96
rec_2,15.55,7,348.86,155.93
rec_2,15.55,8,116.31,117.36
rec_2,15.55,9,299.31,141.16
rec_2,15.6,0,167.17,271.24
rec_2,15.6,1,286.53,78.18
rec_2,15.6,2,354.51,117.62
rec_2,15.6,3,79.96,253.89
rec_2,15.6,4,102.33,114.64
rec_2,15.6,5,330.22,58.15
rec_2,15.6,6,176.91,237.46
rec_2,15.6,7,356.22,157.38
rec_2,15.6,8,118.42,110.16
rec_2,15.6,9,291.92,142.46
rec_2,15.65,0,173.28,266.9
rec_2,15.65,1,291.64,83.66
rec_2,15.65,2,348.84,122.52
rec_2,15.65,3,81.94,261.12
rec_2,15.65,4,95.74,111.07
rec_2,15.65,5,323.15,60.65
rec_2,15.65,6,176.72,244.96
rec_2,15.65,7,363.55,158.96
rec_2,15.65,8,121.01,103.12
rec_2,15.65,9,284.54,143.77
rec_2,15.7,0,179.61,262.87
rec_2,15.7,1,296.64,89.25
rec_2,15.7,2,343.08,127.33
rec_2,15.7,3,83.93,268.36
rec_2,15.7,4,89.01,107.76
rec_2,15.7,5,316.06,63.1
rec_2,15.7,6,176.57,252.46
rec_2,15.7,7,370.86,160.66
rec_2,15.7,8,123.9,96.2
rec_2,15.7,9,277.15,145.08
rec_2,15.75,0,186.25,259.4
rec_2,15.75,1,301.44,95.01
rec_2,15.75,2,337.28,132.08
rec_2,15.75,3,85.91,275.59
rec_2,15.75,4,82.22,104.57
rec_2,15.75,5,308.92,65.39
rec_2,15.75,6,176.14,259.94
rec_2,15.75,7,372.57,162.39
rec_2,15.75,8,126.93,89.34
rec_2,15.75,9,269.77,146.38
rec_2,15.8,0,193.05,256.22
rec_2,15.8,1,306.04,100.94
rec_2,15.8,2,331.47,136.82
rec_2,15.8,3,87.89,282.82
rec_2,15.8,4,75.43,101.4
rec_2,15.8,5,301.7,67.42
rec_2,15.8,6,175.06,267.36
rec_2,15.8,7,365.27,164.14
rec_2,15.8,8,129.97,82.49
rec_2,15.8,9,262.38,147.69
rec_2,15.85,0,199.82,253.01
rec_2,15.85,1,310.54,106.94
rec_2,15.85,2,325.65,141.56
rec_2,15.85,3,89.88,290.05
rec_2,15.85,4,68.63,98.22
rec_2,15.85,5,294.42,69.2
rec_2,15.85,6,173.59,274.72
rec_2,15.85,7,357.99,165.94
rec_2,15.85,8,133.02,75.63
rec_2,15.85,9,255.0,149.0
rec_2,15.9,0,206.58,249.74
